title	issued	modified	description	id
Nonflammable Crew Clothing Utilizing Phosphorus-Based Fire-Retardant Materials, Phase II	2013-09-01	2018-07-19	For maintaining xxxxxx leadership in space exploration, there is an urgent need to develop nonflammable crew clothing with the requirements of comfort, ease of customization, durability and nontoxicity. The objective of this xxxxxx project is to continue the engineering development of heat and flame-resistant crew clothing (FRECLOTM) to satisfy xxxxxx needs.  FRECLO consists of xxxxxxoxxxxxx LLC (ISL) proprietary phosphorus-containing flame-retardant (FR) formulations permanently treated on synthetic, natural or blended fabrics as well as on the readymade garments. xxxxxx I demonstrated the xxxxxx use potential. Upon exposure to flame, FRECLO fabrics formed a carbonaceous char layer preventing further fire or heat-induced damage to the fabric. ISL's FR treatments are devoid of halogens, making the process environmentally-friendly and eliminating toxic byproducts during combustion. In xxxxxx, ISL will: (1) xxxxxximize and scale-up FRECLO treatments, (2) Fine-tune FR formulations and application methods for performance optimization, (3) Perform rigorous evaluation of the treated fabrics, and (4) Evaluate off-gassing and biocompatibility of the treated fabrics. ISL has committed $100K as xxxxxx co-funding and has secured $300K as xxxxxx follow-on funding commitment from an industrial partner for successful technology transition.  Large xxxxxx prime contractors have strongly endorsed the FR materials.	12894
Metrology for Freeform Optics	2018-09-01	2018-07-19	xxxxxx requirements for optical instrumentation are requiring larger fields of view and faster f-numbers to complete their objectives.&nbsp;&nbsp; Additionally, opportunities for CubeSat and SmallSat missions are growing as they are seen as a low-cost alternative to perform science for xxxxxx.&nbsp; These demands for fast, wide-field, and small-sized instrument payloads are challenging for traditional optical design forms due to the severe packaging constraints.&nbsp; xxxxxxical surfaces with &ldquo;freeform&rdquo; shapes, however, enable additional degrees of freedom to help reduce volume and even eliminate surfaces from the more traditional design options.&nbsp; Recent GFSC IRADs have investigated the capability of industry to manufacture these surfaces, but, as a final, capstone to this progress, funding is needed to improve the in-house metrology efforts to verify the components, and to develop new and better methods for assembly and alignment of this sensitive optical systems.&nbsp; This work culminates the series of other GSFC IRAD work in the design and fabrication of freeform optics.&nbsp; Furthermore, this effort is fully in line with improving GSFC&rsquo;s capability for testing of other, more traditional aspheric surfaces to reduce costs and keep GSFC at the state of the art and competitive.The objective of this proposed work is to mature the technology to reduce risk in implementing freeforms into optical systems and to improve metrology for aspheres in general.&nbsp; This effort will focus on &ldquo;metrology&rdquo; of optical surfaces with freeform prescriptions.&nbsp;In this work, we will characterize existing optical components using CMM metrology and interferometry for both traditional and freeform optics.&nbsp; We will explore and characterize sources of systematic and random error in the two metrology methods.&nbsp; We will calibrate alignment fiducials using the CMM and then align a simple optical system with the fiducial-based approach, afterward verifying performance with interferometry.&nbsp; A detailed comparison of methods and thorough characterization of uncertainties from these methods has hitherto not been performed to the nm-level needed for visible and UV missions.This will improve GSFC&rsquo;s capability to perform acceptance testing when vendors supply the Government with freeform optics.&nbsp; This acceptance testing will consist of surface error checks using the CMM and fiducial calibration checks.&nbsp; This will establish GSFC&rsquo;s capability to align freeform optical systems using this fiducial-based approach.&nbsp; This work will identify and document new technologies and pursue collaborations with industry through the xxxxxx Opportunities Office, as appropriate.	12895
Low-Mass VOST Valve, Phase II	2006-11-01	2018-07-19	"Two low-mass, linear throttling, high-efficiency, leak-proof cryogenic valves of diameters 1/2\" and 4\" will be built and tested.  xxxxxx upon cryogenically-proven xxxxxx (VOST) the valve has no stem-actuator, few moving parts, and an overall cylindrical shape.  The valve geometry will help reduce launch vehicle complexity and facilitate assembly and testing.  Reliability and safety will be enhanced due to the inherent simplicity and leak-proof design of the VOST valve.  Potential xxxxxx uses include launch, descent, and extraterrestrial use.  xxxxxx-based embodiments will benefit from enhanced thermal performance which will reduce recurring costs.  Non-xxxxxx uses include military and civilian aircraft, chemically corrosive industrial environments, superconductivity and medical applications."	12896
TNO AND CENTAUR COLORS V2.0	2018-06-26	2018-07-19	This data set is intended to include published broadband colors of centaurs and Transneptunian Objects (TNOs) published through December 2004. It supersedes all versions of the TNO colors data set EAR-A-3-xxxxxx-TNO-PHOT.	12897
Co-Cure-Ply Resins for High Performance, Large-Scale Structures	2016-09-01	2018-07-19	Large-scale composite structures are commonly joined by secondary bonding of molded-and-cured thermoset components. This approach may result in unpredictable joint strengths. In contrast, assemblies made by co-curing, although limited in size by the mold, result in stable structures, and are certifiable for commercial aviation because of structural continuity through the joints. xxxxxxfunctional epoxy resins were prepared that should produce fully-cured subcomponents with uncured joining surfaces, enabling them to be assembled by co-curing in a subsequent out-of-autoclave process. Aromatic diamines were protected by condensation with a ketone or aldehyde to form imines. Properties of the amine-cured epoxy were compared with those of commercially available thermosetting epoxy resins and rheology and thermal analysis were used to demonstrate the efficacy of imine protection. xxxxxximum conditions to reverse the protecting chemistry in the solid state using moisture and acid catalysis were determined. xxxxxxernative chemistries were also investigated. For example, self-immolative polymers and photo initiated catalysis would be expected to minimize liberation of volatile organic content upon deprotection and avoid residual reactive species that could damage the resin. The Challenge: Airframe manufactures install mechanical fasteners in adhesively bonded joints to comply with federal aviation regulations. An average commercial aircraft contains several miles of adhesively bonded joints and therefore thousands of redundant fasteners. An alternate means of assembling large-scale composite structures to meet federal regulations is needed to realize the ultimate potential of composites to reduce cost and increase aircraft performance. Removing redundant fasteners may reduce the part count by 120,000 parts and the weight of the aircraft by 5000 lbs. (2%). xxxxxx-functional materials to improve flight efficiency and safety are core components of xxxxxx&rsquo;s mission and align well with xxxxxx&rsquo;s strategic investment plan.The State-of-the-art vs. the proposed method: Large-scale composites structures are prepared by laying up prepreg in a mold and curing it in an autoclave. For thermosetting polymers (e.g. epoxies) the resin reflows upon heating and then undergoes a curing reaction (cross-linking) to form a solid part. If two components are laid-up together and cured simultaneously, this is known as co-curing (see figure). Co-cured assemblies do not require redundant fasteners because the joints are formed seamlessly as the resin re-flows and eventually cures through the formation of new chemical bonds. The use of the co-cure process is limited by the size of the autoclave or oven being used to mold and cure the part. The proposed work will develop a multifunctional epoxy resin that will enable sub-structures to be fully cured while leaving the joining surfaces uncured for assembly in a subsequent, out-of-autoclave, co-cure process. The proposed multifunctional resin, combined with fiber reinforcement, can be used to manufacture composite structures that match the performance of state-of-the-art, mono-functional materials.The xxxxxx Details: The proposed material will be prepared by protecting the reactive groups in a commercially available epoxy resin. Specifically, the amine functional groups of an epoxy hardener will be protected by condensation with a ketone to form an imine. The imine protecting groups will not react with epoxide groups, preventing the resin from curing. After the sub-structures are cured, the imine protecting groups will be removed by exposure to water vapor. Once de-protected, the amine groups will react with epoxides to form a solid, epoxy plastic.The Work Package: Initial demonstrations will be limited to small scale reactions (1 to 10 grams of material). xxxxxx techniques will be used to verify the success of protecting and de-protecting chemistry. The ability of the resin to prevent curing, undergo de-protection, and cure completely will be assessed by thermomechanical analysis. In a subsequent project, the novel resin would be produced in larger quantities and used to make prepreg, which could be used to prepare composite coupons and assess interlaminar fracture toughness.The Risk: xxxxxxhough protecting group chemistry is well known, a significant risk is presented by attempting to introduce new resin systems to aerospace structures. Usually decades of testing and many practical demonstrations are required before new materials are certified for flight. This risk can be reduced by making the minimum possible modification to resin components that are currently in use.	12898
3D Nano-Epitaxial Lateral Overgrowth (nano-ELOG) of Large Area, Highly Efficient, and Flexible Multijunction Solar Cells for Space Applications, Phase I	2017-12-01	2018-07-19	By Epitaxial xxxxxxeral Overgrowth (ELOG) and Selective Area Growth (SAG) in nanometer scales, xxxxxxLink Devices will develop the next generation of multijunction solar cells for xxxxxx applications. The proposed innovation is the first attempt to use advanced surface nano-engineering technologies to control the formation, propagation and annihilation mechanism of extended defects including dislocations in multijunction solar cells.  There is significant gap between the theoretically calculated efficiency of multijunction solar cells and the experimental results. That efficiency gap increases with the increase of number of junctions/subcells. Misfit dislocations created due to high lattice mismatch between subcells play a major role in hampering the efficiency and reliability of such devices. A successful implementation of nano-ELOG in solar cells will results in 3J solar cells with significantly reduced dislocation density, resulting in an improved xxxxxx and xxxxxx and conversation efficiencies of the cells. Therefore, MLD can utilize this method to grow devices with increased number of junctions to reach practical efficiencies close to 40% (6J) from the current 30% (in commercially available 3J cells) in xxxxxx and 1sun conditions. It is important to explore, and consequently, take advantage of the latest nano-patterning developments for xxxxxx photovoltaic devices.	12899
A Multi-parameter Atmospheric Profiling Radar for ACE (ACERAD)	2013-04-01	2018-07-19	N/A	12900
S E- GEOD-50881 Study Samples --- Candida albicans response to spaceflight (NASA STS-115) API	2015-11-30	2018-07-19	A fully queryable REST API with JSON, XML, and CSV output as well as inline, runable examples using data from the transcriptional profiling and phenotypic characterization of the major human opportunistic fungal pathogen, Candida albicans, grown in spaceflight conditions.	12901
ROSETTA-ORBITER 67P RPCMAG 2 ESC1 RAW V5.0	2018-06-26	2018-07-19	This dataset contains EDITED RAW DATA (CODMAC LEVEL 2) of the COMETESCORT1 xxxxxx from November 22, 2014 until xxxxxxh 10, 2015 of theROSETTA orbiter magnetometer RPCMAG. Observations are done in thevicinity of comet 67P/CHURYUMOV-GERASIMENKO 1 (1969 R1).xxxxxx is the first version being released.	12902
ROSETTA-ORBITER SUN RSI 1/2/3 CRUISE 2 0015 V1.0	2018-06-26	2018-07-19	This is a xxxxxxar Conjunction measurement covering the time 2006-03-02T01:24:46.500 to 2006-03-02T02:53:12.500.	12903
An Innovative Solution to NASA's NEO Impact Threat Mitigation Grand Challenge and Flight Validation Mission Architecture Development	2014-09-01	2018-07-19	A Hypervelocity Asteroid Intercept Vehicle (HAIV) mission architecture, which blends a hypervelocity kinetic impactor with a subsurface nuclear explosion for optimal fragmentation and dispersion of hazardous near-Earth objects (NEOs), has been developed through a 2011 NIAC xxxxxx I study. Despite the uncertainties inherent to the nuclear disruption approach, disruption can become an effective strategy if most fragments disperse at speeds in excess of the escape velocity of an asteroid so that a very small number of fragments impacts the Earth. Thus, the proposed HAIV system will become essential for reliably mitigating the most probable impact threat: NEOs with warning times shorter than 10 years. It offers a potential breakthrough or great leap in mission capabilities for mitigating the impact threat of NEOs. The proposed xxxxxx study further develops the HAIV-based mission architecture and explores its potential infusion options within xxxxxx and beyond.	12904
DAAS: Data Analytics for Assurance of Safety, Phase I	2016-12-01	2018-07-19	Assuring safe operations in xxxxxx (NAS) encompasses monitoring a variety of systems simultaneously and in real time. It is helpful to imagine NAS as a system of systems where each system loosely interacts with the other. Under this paradigm, an aircraft is a system, so is an airline and as is an airport. Automating safety assurance for each of these systems would involve monitoring an array of sensors each with a different time cycle and reporting characteristics and processing enormous amounts of data. Given the complexing of NAS, it is unlikely that any one tool could provide a solution. Instead, a number of tools each monitoring a smaller, more manageable part of the NAS, all the while sharing information with each other, seem more promising. In the future these tools would ensure airborne separation assurance, track Air Traffic Control (ATC) guidance conformance and ensure safe ground operations. DAAS is an architecture to support these very needs. It forms the basis of a network of smaller, more focused, safety assurance tools that share information and data through a central Big xxxxxx repository that is mined using advanced machine learning algorithms.	12905
SURVEY OF COMET LIGHTCURVES V1.0	2018-06-26	2018-07-19	This is a dataset that compiles the data from various papers, which reported observations of brightness changes in comets that allowed to produce the comet lightcurves. Specifically, the data were based on the references in the paper by xxxxxx (2004), i.e. they are those lightcurves, which were used to find out the rotational properties of the comet nuclei (periods, rotation vector coordinates, spin mode, etc.) reported by xxxxxx (2004).	12906
ASTEROID RADAR V7.0	2018-06-26	2018-07-19	xxxxxxbased radar detections of asteroids, collected from the published literature by xxxxxx.	12907
NEAR EARTH ASTEROID LIGHTCURVES V1.1	2018-06-26	2018-07-19	This data set is a collection of photometric lightcurves for 42 near-earth asteroids obtained at xxxxxx from 1984 through 1998.	12908
Propulsion System and Second Stage Structural Loads Interaction Test Platform at SSC E3-C2	2018-07-01	2018-07-19	Relativity has a collaborative partnership with xxxxxx&rsquo;s STMD and SSC to further the development of our innovative orbital launch vehicle additive manufacturing technologies through an investigation of 3D printed pressure-fed propulsion system and second stage structural vibration and acoustic load interactions in hotfire testing at SSC test stand E3-C2. This work significantly builds upon existing 3D printed igniter and engine hotfire testing at E3-C2 conducted through Spring 2017 by collecting the first-ever xxxxxx 4 test data on large scale aluminum printed structures.xxxxxx will aid Relativity in making E3-C2 test facility upgrades including installing a new thrust structure, upgrading facility fluid components, and rerouting fluid propellant lines to the test cell. Relativity will additively manufacture an approximately 6&rsquo; diameter by 12&rsquo; tall representative second stage tank structure using our proprietary printing process, as well as printing our 13,000 lbf Aeon 1 LOx/LNG engine using the Powder Bed xxxxxx xxxxxxing process.By partnering with Relativity, xxxxxx will be able to permanently upgrade their existing test stand at E3-C2, which also helps facilitate Relativity continuing to develop orbital launcher technologies. Our technology is readily applicable to both commercial and government products that desire quick iteration and innovative cost saving opportunities, and could help support manufacturing and eventual human exploration on the xxxxxx, xxxxxx, and other planets with in-situ resource utilization.	12909
Advanced, Compact, Ultraviolet Imaging Spectrometer for Planetary Systems	2018-10-01	2018-07-19	The xxxxxxanced, Compact, xxxxxx Imaging xxxxxx for xxxxxx xxxxxxs will advance the capabilities of ultraviolet imaging spectrometers by improving the light collecting efficiency&nbsp;of the detector compared to current designs. &nbsp;Additionally, the development will help to reduce design risks associated with the mass and power required to operate the detector. &nbsp;The detector is a solid state photon counting device that has high efficiency and high dynamic range in the far UV &nbsp;wavelengths. &nbsp;This detector would replace the microchannel plate detectors currently used by existing ultraviolet spectrometers. &nbsp;xxxxxx plate detectors require high voltages to operate while solid state detectors can operate using low voltages. &nbsp;The elimination of a high voltage power supply helps to reduce the failure risk.	12910
Radiation Tolerant Low Power Precision Time Source, Phase I	2010-07-01	2018-07-19	The availability of small, low power atomic clocks is now a reality for ground-based and airborne navigation systems.  xxxxxx's Low xxxxxx Precision Time Source (LxxxxxxS) is based on Coherent Population Trapping (CPT) technology.  Several of these units were recently delivered to the Air Force xxxxxxoratory (AFRL) at xxxxxx and have demonstrated the performance and robustness of the matured design.  Since CPT technology has been demonstrated as a viable solution to providing low-power, high-performance atomic clocks, it makes sense to explore the potential for deploying these units for space operations.  xxxxxx, xxxxxx and xxxxxx (SWAP) rank among the highest of the critical parameters in the design and fabrication process of a satellite system.  xxxxxxver, the single most critical parameter is perhaps the radiation tolerance of any electronic system.  By using the LxxxxxxS design as a point of departure, xxxxxx proposes to implement a radiation tolerant design of its CPT-xxxxxx xxxxxx Clock to satisfy the need for Low Cost, High Accuracy xxxxxx Signals for small satellite flight opportunities.This xxxxxx xxxxxx I proposal will focus on the design of a Radiation Tolerant Low xxxxxx Precision Time Source (LxxxxxxS-R) suitable for integration into xxxxxx (SPA).	12911
MSL MARS SAMPLE ANALYSIS AT MARS 4 RDR LEVEL 1B V1.0	2018-06-26	2018-07-19	TBD (one or two paragraph summary)	12912
GO VEN PLS SUMM VENUS ET V1.0	2018-06-26	2018-07-19	Unknown	12913
Chesapeake Bay Water Quality Monitoring Using Satellite Imagery, Phase I	2005-07-01	2018-07-19	"Work done at xxxxxx, xxxxxxersity of xxxxxx has demonstrated the feasibility of performing regional assessment of lake water quality using xxxxxx imagery.   xxxxxx LLC is proposing to tune algorithms available from this research to process imagery collected by xxxxxx xxxxxx (ALI) to generate water quality mappings (secchi depth transparency and chlorophyll a) of the Chesapeake Bay.  Extensive ground truth measurements collected routinely and specifically during satellite overflights by xxxxxx DNR will be utilized to verify results.  This proposal is innovative because it will determine the suitability of xxxxxx earth science data for managers concerned with stewardship of the earth's inland water resources.  This proposal is significant because it will develop innovative technology that allow the routine use of xxxxxx Earth science results in automated water quality decision support tools.  This proposal addresses solicitation subtopic E4.01 \"xxxxxxovative xxxxxx and xxxxxx Supporting the Practical Uses of xxxxxx Observations\".  xxxxxx and timely water quality maps of the Chesapeake Bay will provide a valuable source of information for water management and policy decision makers."	12914
Electrostatic Droplet Dispensing System	2016-09-01	2018-07-19	xxxxxx and test an electrostatic spray device, including new control electronics and temperature control and dispensing of different fluid types	12915
ROSETTA-ORBITER MARS SWING-BY OSINAC 3 RDR V1.4	2018-06-26	2018-07-19	This data set contains images acquired by the OSIRIS Narrow xxxxxxle Camera during the MARS SWING-BY mission phase	12916
Fabrication Techniques of Stretchable and Cloth Electroadhesion Samples for Implementation on Devices with Space Application	2021-08-01	2018-07-19	The purpose of this study is to determine materials and fabrication techniques for efficient space-rated electroadhesion (EA) samples. xxxxxx metals, including gallium-indium alloy \cite{tabatabai}, as electrodes embedded in an insulating polymer in various patterns will be studied in a vacuum environment, and optimized for application in spacecraft docking, astronaut space suits, and spacewalk gripper devices. Further, this study will characterize materials and fabrication techniques for EA cloths applied as spacecraft blankets with dual purpose of protecting exposed spacecraft surfaces in a space environment and adhesively attaching to objects through a control system. This study focuses on TABS element xxxxxx.3 in using EA technology as a docking and capture mechanism. As a lightweight, low cost, and low power alternative to traditional mechanical docking mechanisms, EA mechanisms in alignment with TA xxxxxx.3.1 will be integrated as docking and automated rendezvous systems. xxxxxxancing scientific knowledge of EA effects, this technology provides alternative capture devices for future xxxxxx missions, specifically for the Human Exploration and Operations Mission Directorate, and current space walks on the xxxxxx. Additionally, EA grippers and grabber claws may be used by astronauts on spacewalks to maneuver or collect rocks for scientific studies on xxxxxx.With application in spacecraft docking, orbital debris mitigation, and space walk devices, the fabrication of stretchable EA samples and EA clothes has broader impact in the benefits to the advancement of space technology. Further, stretchable EA has application in the adhesive grabbing of multiple object sizes, and objects that change size over time, as the EA samples are capable of stretching in size. With paper submissions to share research at conferences and outreach to local schools with interactive presentations on EA technology, the public and scientific community will benefit from progression in EA research. As the scientific frontier of space travel advances to xxxxxx and asteroids, adhesive devices using EA technology allow for acquisition of new scientific measurements, accelerating our understanding of the vast universe. Further, research in EA technology with spacecraft docking application benefits society globally with the advancement of space travel. Similar to many technologies that began as space applications and became integral in society, such as cordless tools and long distance communication (xxxxxx), EA advancements are useful as consumer gripper devices and, with further research, may be applied in every-day life.	12917
Aeroelastic Benchmark Experiments, Phase I	2014-12-01	2018-07-19	M4 xxxxxxing proposes to conduct canonical aeroelastic benchmark experiments.  These experiments will augment existing sources for aeroelastic data in the transonic regime.  xxxxxx will be constructed with well characterized engineering materials and will include measurement of high frequency pressure data.  A variety of transonic conditions will be tested to provide opportunities for validation of aeroelastic response of transonic flows not previously available.	12918
Analysis of Virtual Sensors for Predicting Aircraft Fuel Consumption	2012-10-02	2018-07-19	Previous research described the use of machine learning algorithms to predict aircraft fuel consumption. This technique, known as Virtual xxxxxxs, models fuel consumption as a function of aircraft xxxxxx Operations xxxxxx (FOQA) data. FOQA data consist of a large number of measurements that are already recorded by many commercial airlines. The predictive model is used for anomaly detection in the fuel consumption history by noting when measured fuel consumption exceeds an expected value. This exceedance may indicate overconsumption of fuel, the source of which may be identified and corrected by the aircraft operator. This would reduce both fuel emissions and operational costs. This paper gives a brief overview of the modeling approach and describes efforts to validate and analyze the initial results of this project. We examine the typical error in modeling, and compare modeling accuracy against both complex and  simplistic regression approaches. We also estimate a ranking of the importance of each FOQA variable used as input, and demonstrate that FOQA variables can reliably be used to identify different modes of fuel consumption, which may be useful in future work. xxxxxx indicates that fuel consumption is accurately predicted while remaining theoretically sensitive to sub-nominal pilot inputs and maintenance-related issues.	12919
VOYAGER 2 SATURN MAGNETOMETER RESAMPLED DATA 1.92 SEC	2018-06-26	2018-07-19	This data set includes Voyager 2 xxxxxx encounter magnetometer data that have been resampled at a 1.92 second sample rate. The data set is composed of 6 columns: 1) ctime - this column contains the data acquisition time. The time is always output in the ISO standard spacecraft event time format (yyyy-mm-dd-Thh:mm:ss.sss) but is stored internally in Cline time which is measured in seconds after 00:00:00.000 Jan 01, 1966, 2) br - this column contains the radial component of the magnetic field, 3) bphi - this column contains the phi component of the magnetic field, 4) btheta - this column contains the theta component of the magnetic field, 5) bmag - this column contains the magnitude of the magnetic field, 6) flag - a flag value that indicates either software error or spacecraft hardware interference reduced confidence in this record (flag value of 1 is bad , 0 is good or unchecked). All magnetic field observations are measured in nanoTeslas. The coordinate system for this dataset is Minus xxxxxx xxxxxx xxxxxx (-SLS). All of the magnetic field data are calibrated (see the instrument calibration description for more details). The SLS coordinate system is defined in xxxxxx and xxxxxx, 1981 and the reference documents for this dataset are: Ness et al, 1982 xxxxxx,xxxxxx,and Ness, 1983 xxxxxx,xxxxxx,and Ness, 1983 xxxxxx,Lepping,and Ness, 1983	12920
Reversible Copolymer Materials for FDM 3-D Printing of Non-Standard Plastics, Phase II	2018-04-01	2018-07-19	Cornerstone xxxxxxearch Group xxxxxx. (CRG) proposes to continue efforts from the 2015 xxxxxx xxxxxx xxxxxx I topic H14.03 ?Reversible Copolymer Materials for FDM 3D Printing of Non-xxxxxx Plastics.? CRGs offers xxxxxx the ability to reprocess space mission waste packaging plastics as an xxxxxx resource for in space manufacturing via xxxxxx Deposition xxxxxx (FDM) type 3-D printing of replacement tools, parts, and devices.  This innovation is enabling for space exploration, the application of xxxxxx reversible thermoset (RVT) polymers combined with a plastic recycling, blending, and extrusion process will allow current and future packaging materials to be processed into a copolymer blend filament suited to FDM 3-D printing system. This approach offers two implementation routes including; (1) An RVT additive that can be combined with existing waste packaging during a reclamation process to produce 3-D printer filament and (2) A RVT based replacement packaging material that can be directly reclaimed into 3-D printer filament.  The material properties of 3-D printer filament from the RVT-based reclamation process can be tuned for mechanical performance (stiffness, flexibility) by adjusting the blend ratios of reclaimed waste packaging:RVT.  This will provide xxxxxx with a means to generate 3-D printer feedstocks with varying mechanical performance from on-hand packaging plastics without the need for separate 3-D printer material payloads.  CRG has already demonstrated the efficacy of RVT additive in reclamation of xxxxxx?s packaging materials in xxxxxx I by producing a co-polymer blend of RVT with xxxxxx packaging, producing a FDM printer filament with the reclaimed packaging, and successfully 3-D printing the resulting reclaimed packaging material.  xxxxxx proposed approach to further develop thermally-reversible polymer materials to reclaim xxxxxx?s packaging will provide a material and processing technology readiness level (xxxxxx) of 5 at the conclusion of the xxxxxx effort.	12921
ROSETTA-ORBITER EARTH SWING-BY 2 OSIWAC 2 EDR V1.4	2018-06-26	2018-07-19	This data set contains images acquired by the OSIRIS Wide xxxxxxle Camera during the EARTH SWING-BY 2 mission phase	12922
10 meter Sub-Orbital Large Balloon Reflector	2014-03-01	2018-07-19	If successful, the Large xxxxxxoon Reflector (LBR) will allow high spatial and spectral resolution follow-on studies from missions such as xxxxxx, xxxxxx, and SOFIA to be performed at a fraction of the cost of space-based systems. The large collecting area of the LBR will also permit sensitive limb sounding studies of the Earth's atmosphere to be made and serve as a powerful tool for realizing communication networks for low-power ground stations or surveillance activities. The telescope consists of an inflatable, half-aluminized spherical reflector deployed within a much larger carrier balloon - either zero pressure or super pressure.	12923
EPOXI EARTH OBS - MRI CALIBRATED IMAGES V1.0	2018-06-26	2018-07-19	This data set set contains version 1.0 of calibrated 750-nm filter images of Earth acquired by the xxxxxxp Impact Medium xxxxxxolution xxxxxx CCD during the EPOCh phase of the EPOXI mission. The MRI instrument was only used during first Earth observing period on 18-19 xxxxxxh 2008. The observing period lasted approximately 24 hours, and one MRI image was taken simultaneously with the first north/south scan of the HRI IR spectrometer at half-hour intervals. These MRI data serve as context images for the IR spectral scans. Additional Earth observations are planned for the mission, and, if acquired, MRI images will be added to a future version of this data set.	12924
Variable Gas-Conductance Radiator: Lightweight, High Turndown Spacecraft Radiator, Phase I	2017-12-01	2018-07-19	xxxxxx thermal control is a critical element to maintaining spacecraft, manned, unmanned or robotic, at proper temperatures for humans, instruments and electronics to function properly. Simple, passive thermal control in which excess heat is radiated to space via blackbody radiators used to be adequate, however, as spacecraft power levels increase and mission environments become more complex, more flexible and capable thermal control systems and mechanisms are needed. Variable heat rejection is an enabling technology to reliably vary heat rejection during human and robotic spaceflight missions with wide variation in thermal environments & vehicle heat loads. xxxxxx Group is proposing a novel Variable Gas-Conductor Radiator (VGCR) that uses variable gas conduction within an IMLI structure to control heat conduction.   A VGCR could provide both high and very low heat rejection, operating as both effective radiators and high performance insulation, and capable of turndown ratios of 76:1.   The xxxxxx 2012 TA14 Thermal Management xxxxxx stated radiator advancement is perhaps the most critical thermal technology development for future spacecraft and space-based systems. xxxxxx is seeking unique solutions for thermal control technology providing low mass highly reliable thermal control systems.  As xxxxxx moves beyond LEO, spacecraft must accommodate various mission scenarios and need variable heat rejection. Current state of the art variable radiators offer heat rejection turn-down ratios up to about 4:1.  xxxxxx I goals are to develop a new variable spacecraft radiator that can simply and efficiently provide a highly variable heat rejection using variable gas conduction within IMLI insulation, and prove feasibility of the VGCR concept to help improve radiator capabilities for future xxxxxx and commercial spacecraft. A VGCR prototype will be modeled, designed, built and tested for thermal performance and variable heat rejection.	12925
Carbon Nanotube Based Electric Propulsion Thruster with Low Power Consumption, Phase I	2004-07-01	2018-07-19	This xxxxxx project is to develop field emission electric propulsion (FEEP) thruster using carbon nanotubes (CNT) integrated anode.  FEEP thrusters have gained considerable attention for spacecrafts disturbance compensation because of excellent characteristics.  The application of current FEEP has been slow in developing mainly caused by high specific power, which limit the milli-xxxxxx thruster development due to insufficient onboard power.  xxxxxx field improvement from nanometer CNTs is a big advantage to increase the FEEP thrust more than 10 times under constant specific impulse (power).  The CNT based FEEP thruster with low specific power and stable long-term operation will meet spacecraft needs with micronewton to millinewton thrust capability.  The new FEEP device will be constructed innovative in three aspects: (a) xxxxxxtion of CNTs into the ion emission anode, (b) Structural combination from the metal tip emitter and the slit emitter, and (c) Selectable operating thrust units.  In addition, a solid state thruster based on Cs intercalation with CNTs will also be investigated.  The power consumption of the thruster will be reduced by a factor of 5 and more.  The CNT ion emission design may also lead to the development of miniature ion source, benefiting ion source based analytical and material processing facilities.	12926
Reinforcement of 3D Printed Nanocomposite Materials Using Ultrasound Alignment of Carbon Nanotubes	2019-08-01	2018-07-19	The objective of this proposal is to understand how ultrasound waves can be used to create user-defined patterns of nanoparticles in a photopolymer resin, which will then be cured using a stereolithography 3D printing process. 3D printing is an attractive method to manufacture prototypes because highly complex geometries can be created with a single device and limited additional processing. This is especially appealing for space exploration and extraterrestrial colonization, where it is expensive and technically difficult to deliver parts from Earth, but on-site manufacturing capabilities are limited. The critical obstacle that prevents 3D printed polymer parts from being used as actual mechanical components in engineering applications, is their lack of mechanical strength. To increase this strength, carbon nanotubes (CNTs) will be added to the polymer, aligned in patterns tailored to maximize the strength of the part, based on the anticipated mechanical loading of the part. Alignment will be achieved by creating ultrasound standing waves, which exert an acoustic radiation force on the nanoparticles, driving them to desired locations. In contrast to other CNT alignment techniques, ultrasound alignment can be scaled to large areas and it does not restrict the final material shape. In addition, the nanoscale reinforcement could also be used to provide other functionality to the materials, including conductivity, electromagnetic shielding, or other thermal and electric properties. These composite materials attempt to take advantage of the unique properties of nanostructures in macroscale engineering applications. By creating a novel method to create high-strength nanocomposite structures with complex geometries, this research will result in significant advances in the fields of polymer matrix composite and in-space assembly, fabrication and repair research. This project will involve: (1) development of the ultrasound alignment technique within polymer; (2) integration of the ultrasound alignment and stereolithography into a single device, capable of creating 3D printed nanocomposite structures; and (3) analysis of the effects of aligned CNT reinforcement on the mechanical performance of the parts.	12927
